"candidate_id","source_surface","current_owner","target_owner","migration_priority","migration_status","source_tabs_read","target_tabs_write_later","destructive_risk","safety_notes","evidence_refs","proposed_p103_action"
"cockpit_06_reports_p80_p81_final_sheets_readonly_20260621_170212_p81","06_REPORTS/P80_P81_FINAL_SHEETS_READONLY_20260621_170212/P81_SHEETS_CONTRACT_COMPARE.csv","SHEET_STATIC_OR_EVIDENCE","PYTHON_LOGIC","P0","READY_FOR_P103","","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","06_REPORTS/P80_P81_FINAL_SHEETS_READONLY_20260621_170212/P81_SHEETS_CONTRACT_COMPARE.csv","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_06_reports_p81_sheets_contract_compare_readonly_20260621_163","06_REPORTS/P81_SHEETS_CONTRACT_COMPARE_READONLY_20260621_163811/P81_SHEETS_CONTRACT_COMPARE.csv","SHEET_STATIC_OR_EVIDENCE","PYTHON_LOGIC","P0","READY_FOR_P103","","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","06_REPORTS/P81_SHEETS_CONTRACT_COMPARE_READONLY_20260621_163811/P81_SHEETS_CONTRACT_COMPARE.csv","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_06_reports_p076b_tree_validation_report_md","06_REPORTS/🧾_P076B_TREE_VALIDATION_REPORT.md","UNKNOWN","PYTHON_LOGIC","P0","READY_FOR_P103","","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","06_REPORTS/🧾_P076B_TREE_VALIDATION_REPORT.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_06_reports_p076c_repair_and_validation_report_md","06_REPORTS/🧾_P076C_REPAIR_AND_VALIDATION_REPORT.md","UNKNOWN","PYTHON_LOGIC","P0","READY_FOR_P103","","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","06_REPORTS/🧾_P076C_REPAIR_AND_VALIDATION_REPORT.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_docs_audit_mvp_qaic_p100a_operational_cockpit_live_write_evi","docs/audit/MVP_QAIC_P100A_OPERATIONAL_COCKPIT_LIVE_WRITE_EVIDENCE.md","UNKNOWN","PYTHON_LOGIC","P0","READY_FOR_P103","QAIC_RUNTIME_COCKPIT_VIEW","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","docs/audit/MVP_QAIC_P100A_OPERATIONAL_COCKPIT_LIVE_WRITE_EVIDENCE.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_docs_audit_mvp_qaic_p100b_real_metric_readers_cockpit_ui_evi","docs/audit/MVP_QAIC_P100B_REAL_METRIC_READERS_COCKPIT_UI_EVIDENCE.md","UNKNOWN","PYTHON_LOGIC","P0","READY_FOR_P103","METHOD_LIBRARY | SIGNAL_LIBRARY | RISK_PLAYBOOK | PORTFOLIO_SNAPSHOT | REVOLUT_X_READONLY_CONTRACT | QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","docs/audit/MVP_QAIC_P100B_REAL_METRIC_READERS_COCKPIT_UI_EVIDENCE.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_docs_audit_mvp_qaic_p83b_local_bridge_dryrun_module_md","docs/audit/MVP_QAIC_P83B_LOCAL_BRIDGE_DRYRUN_MODULE.md","UNKNOWN","PYTHON_LOGIC","P0","READY_FOR_P103","QAIC_RUNTIME_BRIDGE_STATUS","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","docs/audit/MVP_QAIC_P83B_LOCAL_BRIDGE_DRYRUN_MODULE.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_docs_audit_mvp_qaic_p85a_operator_output_pack_local_only_md","docs/audit/MVP_QAIC_P85A_OPERATOR_OUTPUT_PACK_LOCAL_ONLY.md","UNKNOWN","PYTHON_LOGIC","P0","READY_FOR_P103","","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","docs/audit/MVP_QAIC_P85A_OPERATOR_OUTPUT_PACK_LOCAL_ONLY.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_docs_audit_mvp_qaic_p89_local_mvp_seal_fast_fuse_md","docs/audit/MVP_QAIC_P89_LOCAL_MVP_SEAL_FAST_FUSE.md","UNKNOWN","PYTHON_LOGIC","P0","READY_FOR_P103","","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","docs/audit/MVP_QAIC_P89_LOCAL_MVP_SEAL_FAST_FUSE.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_docs_audit_mvp_qaic_p96b_live_journal_append_evidence_md","docs/audit/MVP_QAIC_P96B_LIVE_JOURNAL_APPEND_EVIDENCE.md","UNKNOWN","PYTHON_LOGIC","P0","READY_FOR_P103","","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","docs/audit/MVP_QAIC_P96B_LIVE_JOURNAL_APPEND_EVIDENCE.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_docs_audit_mvp_qaic_p97_live_workflow_release_seal_md","docs/audit/MVP_QAIC_P97_LIVE_WORKFLOW_RELEASE_SEAL.md","UNKNOWN","PYTHON_LOGIC","P0","READY_FOR_P103","","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","docs/audit/MVP_QAIC_P97_LIVE_WORKFLOW_RELEASE_SEAL.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_docs_audit_mvp_qaic_p98a_runtime_cockpit_audit_readonly_md","docs/audit/MVP_QAIC_P98A_RUNTIME_COCKPIT_AUDIT_READONLY.md","UNKNOWN","PYTHON_LOGIC","P0","READY_FOR_P103","","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","docs/audit/MVP_QAIC_P98A_RUNTIME_COCKPIT_AUDIT_READONLY.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_docs_audit_mvp_qaic_p98b_runtime_cockpit_module_local_md","docs/audit/MVP_QAIC_P98B_RUNTIME_COCKPIT_MODULE_LOCAL.md","UNKNOWN","PYTHON_LOGIC","P0","READY_FOR_P103","","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","docs/audit/MVP_QAIC_P98B_RUNTIME_COCKPIT_MODULE_LOCAL.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_docs_audit_mvp_qaic_p98f_cockpit_sheets_view_dryrun_md","docs/audit/MVP_QAIC_P98F_COCKPIT_SHEETS_VIEW_DRYRUN.md","UNKNOWN","PYTHON_LOGIC","P0","READY_FOR_P103","QAIC_RUNTIME_COCKPIT_VIEW","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","docs/audit/MVP_QAIC_P98F_COCKPIT_SHEETS_VIEW_DRYRUN.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_docs_audit_mvp_qaic_p98g_cockpit_sheets_live_write_evidence_","docs/audit/MVP_QAIC_P98G_COCKPIT_SHEETS_LIVE_WRITE_EVIDENCE.md","UNKNOWN","PYTHON_LOGIC","P0","READY_FOR_P103","QAIC_RUNTIME_COCKPIT_VIEW","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","docs/audit/MVP_QAIC_P98G_COCKPIT_SHEETS_LIVE_WRITE_EVIDENCE.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_docs_audit_mvp_qaic_p99_mvp_freeze_release_handoff_md","docs/audit/MVP_QAIC_P99_MVP_FREEZE_RELEASE_HANDOFF.md","UNKNOWN","PYTHON_LOGIC","P0","READY_FOR_P103","QAIC_RUNTIME_COCKPIT_VIEW","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","docs/audit/MVP_QAIC_P99_MVP_FREEZE_RELEASE_HANDOFF.md","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_mvp_qaic_py_bridge_init_py","mvp_qaic_py/bridge/__init__.py","PYTHON","PYTHON_LOGIC","P0","READY_FOR_P103","","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","mvp_qaic_py/bridge/__init__.py","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_mvp_qaic_py_bridge_local_bridge_dryrun_py","mvp_qaic_py/bridge/local_bridge_dryrun.py","PYTHON","PYTHON_LOGIC","P0","READY_FOR_P103","🎛️ BENCHMARK_AI_TRADE | PORTFOLIO_SNAPSHOT | QAIC_RUNTIME_BRIDGE_STATUS","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","mvp_qaic_py/bridge/local_bridge_dryrun.py","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_mvp_qaic_py_contracts_sheets_live_contract_py","mvp_qaic_py/contracts/sheets_live_contract.py","PYTHON","PYTHON_LOGIC","P0","READY_FOR_P103","🎛️ BENCHMARK_AI_TRADE | PORTFOLIO_SNAPSHOT | QAIC_RUNTIME_BRIDGE_STATUS","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","mvp_qaic_py/contracts/sheets_live_contract.py","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_mvp_qaic_py_operator_operator_decision_gate_py","mvp_qaic_py/operator/operator_decision_gate.py","PYTHON","PYTHON_LOGIC","P0","READY_FOR_P103","","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","mvp_qaic_py/operator/operator_decision_gate.py","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_mvp_qaic_py_operator_operator_output_pack_py","mvp_qaic_py/operator/operator_output_pack.py","PYTHON","PYTHON_LOGIC","P0","READY_FOR_P103","","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","mvp_qaic_py/operator/operator_output_pack.py","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_mvp_qaic_py_release_cockpit_sheets_live_write_evidence_py","mvp_qaic_py/release/cockpit_sheets_live_write_evidence.py","PYTHON","PYTHON_LOGIC","P0","READY_FOR_P103","METHOD_LIBRARY | SIGNAL_LIBRARY | PORTFOLIO_SNAPSHOT | QAIC_RUNTIME_COCKPIT_VIEW","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","mvp_qaic_py/release/cockpit_sheets_live_write_evidence.py","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_mvp_qaic_py_release_cockpit_sheets_view_dryrun_py","mvp_qaic_py/release/cockpit_sheets_view_dryrun.py","PYTHON","PYTHON_LOGIC","P0","READY_FOR_P103","QAIC_RUNTIME_COCKPIT_VIEW","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","mvp_qaic_py/release/cockpit_sheets_view_dryrun.py","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_mvp_qaic_py_release_cockpit_ui_export_py","mvp_qaic_py/release/cockpit_ui_export.py","PYTHON","PYTHON_LOGIC","P0","READY_FOR_P103","","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","mvp_qaic_py/release/cockpit_ui_export.py","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_mvp_qaic_py_release_extended_cockpit_scope_audit_py","mvp_qaic_py/release/extended_cockpit_scope_audit.py","PYTHON","PYTHON_LOGIC","P0","READY_FOR_P103","🎛️ BENCHMARK_AI_TRADE | 📊 GPT_QUALITY_DASHBOARD | 🧭 PROMPT_IMPROVEMENT_QUEUE | 📘 PROMPT_LIBRARY | 📚 LEXIQUE_MASTER | METHOD_LIBRARY | SIGNAL_LIBRARY | RISK_PLAYBOOK | PORTFOLIO_SNAPSHOT | REVOLUT_X_READONLY_CONTRACT | QAIC_RUNTIME_BRIDGE_STATUS","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","mvp_qaic_py/release/extended_cockpit_scope_audit.py","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_mvp_qaic_py_release_live_workflow_release_seal_py","mvp_qaic_py/release/live_workflow_release_seal.py","PYTHON","PYTHON_LOGIC","P0","READY_FOR_P103","","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","mvp_qaic_py/release/live_workflow_release_seal.py","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_mvp_qaic_py_release_local_mvp_seal_py","mvp_qaic_py/release/local_mvp_seal.py","PYTHON","PYTHON_LOGIC","P0","READY_FOR_P103","","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","mvp_qaic_py/release/local_mvp_seal.py","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_mvp_qaic_py_release_mvp_freeze_release_handoff_py","mvp_qaic_py/release/mvp_freeze_release_handoff.py","PYTHON","PYTHON_LOGIC","P0","READY_FOR_P103","QAIC_RUNTIME_COCKPIT_VIEW","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","mvp_qaic_py/release/mvp_freeze_release_handoff.py","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_mvp_qaic_py_release_operational_cockpit_live_write_evidence_","mvp_qaic_py/release/operational_cockpit_live_write_evidence.py","PYTHON","PYTHON_LOGIC","P0","READY_FOR_P103","QAIC_RUNTIME_COCKPIT_VIEW","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","mvp_qaic_py/release/operational_cockpit_live_write_evidence.py","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_mvp_qaic_py_release_operator_release_pack_py","mvp_qaic_py/release/operator_release_pack.py","PYTHON","PYTHON_LOGIC","P0","READY_FOR_P103","","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","mvp_qaic_py/release/operator_release_pack.py","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_mvp_qaic_py_release_real_metric_readers_cockpit_ui_evidence_","mvp_qaic_py/release/real_metric_readers_cockpit_ui_evidence.py","PYTHON","PYTHON_LOGIC","P0","READY_FOR_P103","METHOD_LIBRARY | SIGNAL_LIBRARY | RISK_PLAYBOOK | PORTFOLIO_SNAPSHOT | REVOLUT_X_READONLY_CONTRACT | QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","mvp_qaic_py/release/real_metric_readers_cockpit_ui_evidence.py","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_mvp_qaic_py_release_runtime_cockpit_audit_readonly_py","mvp_qaic_py/release/runtime_cockpit_audit_readonly.py","PYTHON","PYTHON_LOGIC","P0","READY_FOR_P103","","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","mvp_qaic_py/release/runtime_cockpit_audit_readonly.py","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_mvp_qaic_py_release_runtime_cockpit_module_py","mvp_qaic_py/release/runtime_cockpit_module.py","PYTHON","PYTHON_LOGIC","P0","READY_FOR_P103","","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","mvp_qaic_py/release/runtime_cockpit_module.py","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_mvp_qaic_py_sheets_decision_journal_append_evidence_py","mvp_qaic_py/sheets/decision_journal_append_evidence.py","PYTHON","PYTHON_LOGIC","P0","READY_FOR_P103","","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","mvp_qaic_py/sheets/decision_journal_append_evidence.py","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_mvp_qaic_py_sheets_readonly_connector_dryrun_py","mvp_qaic_py/sheets/readonly_connector_dryrun.py","PYTHON","PYTHON_LOGIC","P0","READY_FOR_P103","QAIC_RUNTIME_BRIDGE_STATUS","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","mvp_qaic_py/sheets/readonly_connector_dryrun.py","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_mvp_qaic_py_sheets_write_capable_contract_py","mvp_qaic_py/sheets/write_capable_contract.py","PYTHON","PYTHON_LOGIC","P0","READY_FOR_P103","🎛️ BENCHMARK_AI_TRADE | QAIC_RUNTIME_BRIDGE_STATUS","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","mvp_qaic_py/sheets/write_capable_contract.py","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_qaic_core_contracts_migration_py","qaic_core/contracts/migration.py","PYTHON","PYTHON_LOGIC","P0","READY_FOR_P103","","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","qaic_core/contracts/migration.py","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_qaic_core_live_init_py","qaic_core/live/__init__.py","PYTHON","PYTHON_LOGIC","P0","READY_FOR_P103","","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","qaic_core/live/__init__.py","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_qaic_core_live_live_contract_py","qaic_core/live/live_contract.py","PYTHON","PYTHON_LOGIC","P0","READY_FOR_P103","","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","qaic_core/live/live_contract.py","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_qaic_core_live_runtime_py","qaic_core/live/runtime.py","PYTHON","PYTHON_LOGIC","P0","READY_FOR_P103","","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","qaic_core/live/runtime.py","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_qaic_core_pipelines_init_py","qaic_core/pipelines/__init__.py","PYTHON","PYTHON_LOGIC","P0","READY_FOR_P103","","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","qaic_core/pipelines/__init__.py","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_qaic_core_pipelines_runtime_to_journal_py","qaic_core/pipelines/runtime_to_journal.py","PYTHON","PYTHON_LOGIC","P0","READY_FOR_P103","","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","qaic_core/pipelines/runtime_to_journal.py","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_qaic_core_review_pack_operator_py","qaic_core/review_pack/operator.py","PYTHON","PYTHON_LOGIC","P0","READY_FOR_P103","","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","qaic_core/review_pack/operator.py","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_qaic_core_runner_local_mvp_py","qaic_core/runner/local_mvp.py","PYTHON","PYTHON_LOGIC","P0","READY_FOR_P103","","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","qaic_core/runner/local_mvp.py","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
"cockpit_qaic_core_trade_plan_init_py","qaic_core/trade_plan/__init__.py","PYTHON","PYTHON_LOGIC","P0","READY_FOR_P103","","QAIC_RUNTIME_COCKPIT_VIEW | QAIC_RUNTIME_BRIDGE_STATUS","LOW_READ_ONLY_SOURCE_PRESERVED","P102 selector only | no live write | do not overwrite source tabs | Python logic / Sheets surface / Apps Script facade if needed","qaic_core/trade_plan/__init__.py","Build first Python replacement in dry-run/evidence mode; read sources only; no Sheets write unless separately approved."
